,county_name,zip,lat,lng,city,state_name,avg_risk_score_all,MercatorX,MercatorY
20236,Carroll,61053,42.11506,-89.98335,Mount Carroll,Illinois,1.97,-10016900.701872913,5178230.486748532
20237,Ogle,61054,42.05573,-89.44548,Mount Morris,Illinois,1.31,-9957025.287359936,5169331.186843702
20238,Lee,61057,41.83357,-89.38401,Nachusa,Illinois,1.17,-9950182.478260873,5136081.54762954
20239,Jo Daviess,61059,42.45465,-89.94084,Nora,Illinois,1.25,-10012168.51031929,5229328.992508981
20240,Stephenson,61060,42.47876,-89.61819,Orangeville,Illinois,2.27,-9976251.276614841,5232967.358843048
20241,Ogle,61061,41.99851,-89.33819,Oregon,Illinois,1.95,-9945081.819192724,5160756.251888931
20242,Stephenson,61062,42.25254,-89.84263,Pearl City,Illinois,1.9,-10001235.823128484,5198884.099532231
20243,Winnebago,61063,42.31305,-89.34691,Pecatonica,Illinois,1.61,-9946052.525152441,5207988.778283055
20244,Ogle,61064,41.9893,-89.5873,Polo,Illinois,1.48,-9972812.617544238,5159376.770674261
20245,Boone,61065,42.40786,-88.82747,Poplar Grove,Illinois,1.3,-9888228.728854785,5222272.051309581
20246,Stephenson,61067,42.30472,-89.47454,Ridott,Illinois,2.11,-9960260.231762389,5206734.87989783
20247,Ogle,61068,41.94928,-89.0652,Rochelle,Illinois,1.51,-9914692.71140107,5153384.859326254
20248,Stephenson,61070,42.41571,-89.47177,Rock City,Illinois,1.81,-9959951.876772892,5223455.632945638
20249,Whiteside,61071,41.72599,-89.70006,Rock Falls,Illinois,2.54,-9985365.003326086,5120022.038575246
20250,Winnebago,61072,42.44661,-89.14109,Rockton,Illinois,1.8,-9923140.747557372,5228116.012159729
20251,Winnebago,61073,42.42434,-88.99346,Roscoe,Illinois,1.51,-9906706.65113156,5224756.989852108
20252,Carroll,61074,42.12615,-90.13061,Savanna,Illinois,2.34,-10033293.610087132,5179894.873183932
20253,Jo Daviess,61075,42.46546,-90.26444,Scales Mound,Illinois,1.69,-10048191.497539993,5230960.123246363
20254,Winnebago,61077,42.24012,-89.34806,Seward,Illinois,1.0,-9946180.542566855,5197016.396490361
20255,Carroll,61078,42.16729,-89.73062,Shannon,Illinois,1.35,-9988766.92696473,5186071.708223103
20256,Winnebago,61079,42.44681,-89.20955,Shirland,Illinois,4.47,-9930761.679897077,5228146.183911988
20257,Winnebago,61080,42.47992,-88.98989,South Beloit,Illinois,2.19,-9906309.240549428,5233142.446233688
20258,Whiteside,61081,41.84425,-89.73613,Sterling,Illinois,1.4,-9989380.297359,5137677.326388114
20259,Ogle,61084,42.11843,-89.18867,Stillman Valley,Illinois,1.53,-9928437.328929316,5178736.225307256
20260,Jo Daviess,61085,42.34268,-90.03077,Stockton,Illinois,1.57,-10022179.472126331,5212450.269037046
20261,Jo Daviess,61087,42.48046,-89.99351,Warren,Illinois,1.39,-10018031.707899373,5233223.953539999
20262,Winnebago,61088,42.26995,-89.25509,Winnebago,Illinois,1.49,-9935831.169507803,5201502.811349284
20263,Stephenson,61089,42.47349,-89.82335,Winslow,Illinois,2.0,-9999089.583345989,5232171.959580743
20264,Ogle,61091,41.90818,-89.55234,Woosung,Illinois,1.5,-9968920.888146104,5147235.161264395
20265,Winnebago,61101,42.33727,-89.14725,Rockford,Illinois,1.68,-9923826.475620657,5211635.509932213
20266,Winnebago,61102,42.22995,-89.15632,Rockford,Illinois,1.79,-9924836.143402152,5195487.319190375
20267,Winnebago,61103,42.3453,-89.08271,Rockford,Illinois,1.71,-9916641.91568486,5212844.872580751
20268,Winnebago,61104,42.25186,-89.07911,Rockford,Illinois,1.68,-9916241.165518003,5198781.832523066
20269,Winnebago,61107,42.28344,-89.00348,Rockford,Illinois,1.39,-9907822.072429307,5203532.396748223
20270,Winnebago,61108,42.25515,-89.00236,Rockford,Illinois,1.27,-9907697.394599618,5199276.634614158
20271,Winnebago,61109,42.1924,-89.05392,Rockford,Illinois,1.59,-9913437.027544923,5189843.7438697135
20272,Winnebago,61111,42.33538,-89.00369,Loves Park,Illinois,2.08,-9907845.449522376,5211350.887875397
20273,Winnebago,61112,42.24193,-88.97523,Rockford,Illinois,1.91,-9904677.296814397,5197288.558990463
20274,Winnebago,61114,42.30854,-88.9892,Rockford,Illinois,1.2,-9906232.43010078,5207309.876325465
20275,Winnebago,61115,42.36365,-89.02869,Machesney Park,Illinois,2.31,-9910628.436792206,5215609.064574477
20276,Rock Island,61201,41.47799,-90.57608,Rock Island,Illinois,1.51,-10082883.103650812,5083102.793987461
20277,Whiteside,61230,41.74074,-90.21447,Albany,Illinois,3.12,-10042628.862585055,5122222.321350169
20278,Mercer,61231,41.2128,-90.72294,Aledo,Illinois,1.5,-10099231.484068708,5043780.466361455
20279,Rock Island,61232,41.43168,-90.72734,Andalusia,Illinois,2.97,-10099721.2898282,5076224.396972557
20280,Henry,61234,41.41804,-89.91947,Annawan,Illinois,2.03,-10009789.61280104,5074199.391457076
20281,Henry,61235,41.39972,-90.0237,Atkinson,Illinois,1.79,-10021392.443326423,5071480.258392281
20282,Rock Island,61236,41.51242,-90.35586,Barstow,Illinois,5.32,-10058368.325388316,5088219.847457252
20283,Henry,61238,41.28727,-90.17647,Cambridge,Illinois,1.54,-10038398.72193491,5054806.709344411
20284,Rock Island,61239,41.49479,-90.38966,Carbon Cliff,Illinois,2.33,-10062130.924177129,5085599.302815806
20285,Rock Island,61240,41.42579,-90.4325,Coal Valley,Illinois,2.0,-10066899.851162713,5075349.91058794
20286,Henry,61241,41.48782,-90.31997,Colona,Illinois,2.02,-10054373.068863746,5084563.470283347
20287,Rock Island,61242,41.70363,-90.27858,Cordova,Illinois,2.54,-10049765.555139812,5116687.522111422
20288,Whiteside,61243,41.61849,-89.6784,Deer Grove,Illinois,2.1,-9982953.823155506,5104001.310059134
20289,Rock Island,61244,41.52138,-90.39424,East Moline,Illinois,2.12,-10062640.76744496,5089551.946285422
20290,Whiteside,61250,41.65884,-90.10081,Erie,Illinois,3.58,-10029976.289261492,5110011.536061493
20291,Whiteside,61251,41.72909,-90.07291,Fenton,Illinois,2.13,-10026870.475468358,5120484.428953765
20292,Whiteside,61252,41.8435,-90.12272,Fulton,Illinois,2.06,-10032415.299304772,5137565.2545779515
20293,Henry,61254,41.46692,-90.15551,Geneseo,Illinois,1.59,-10036065.465407884,5081458.126674265
20294,Rock Island,61256,41.56017,-90.40151,Hampton,Illinois,3.64,-10063450.06014303,5095321.052130761
20295,Rock Island,61257,41.59025,-90.22322,Hillsdale,Illinois,3.75,-10043602.908129495,5099797.133232235
20296,Henry,61258,41.52185,-89.91396,Hooppole,Illinois,1.15,-10009176.242406769,5089621.827096029
20297,Rock Island,61259,41.38839,-90.92733,Illinois City,Illinois,2.49,-10121984.074791947,5069798.994737468
20298,Mercer,61260,41.24141,-90.88407,Joy,Illinois,1.59,-10117168.39362023,5048015.058956411
20299,Whiteside,61261,41.72928,-89.91166,Lyndon,Illinois,2.21,-10008920.207577944,5120512.769734892
20300,Henry,61262,41.27799,-90.35699,Lynn Center,Illinois,1.73,-10058494.116412912,5053431.99995095
20301,Mercer,61263,41.26409,-90.59878,Matherville,Illinois,1.58,-10085410.056091819,5051373.264182694
20302,Rock Island,61264,41.39765,-90.59452,Milan,Illinois,2.45,-10084935.835061038,5071173.068306855
20303,Rock Island,61265,41.48195,-90.48895,Moline,Illinois,1.76,-10073183.836417994,5083691.198478567
20304,Whiteside,61270,41.82971,-89.9656,Morrison,Illinois,1.86,-10014924.780911332,5135504.861641634
20305,Mercer,61272,41.24817,-91.00865,New Boston,Illinois,2.34,-10131036.575783256,5049015.883533206
20306,Henry,61273,41.36426,-90.39907,Orion,Illinois,1.77,-10063178.440585492,5066219.3096453305
20307,Henry,61274,41.37031,-90.27666,Osco,Illinois,1.54,-10049551.82171749,5067116.702315168
20308,Rock Island,61275,41.60016,-90.29781,Port Byron,Illinois,1.98,-10051906.228947766,5101272.2562806895
20309,Mercer,61276,41.31667,-90.57638,Preemption,Illinois,1.11,-10082916.499498049,5059163.2223712355
20310,Whiteside,61277,41.60425,-89.93251,Prophetstown,Illinois,1.98,-10011241.218960982,5101881.126884792
20311,Rock Island,61278,41.57938,-90.34138,Rapids City,Illinois,3.62,-10056756.419161629,5098179.372679483
20312,Mercer,61279,41.32574,-90.72863,Reynolds,Illinois,1.8,-10099864.891971324,5060507.618032734
20313,Mercer,61281,41.3009,-90.51992,Sherrard,Illinois,1.64,-10076631.40104786,5056826.168295021
20314,Rock Island,61282,41.49673,-90.41172,Silvis,Illinois,1.22,-10064586.632144028,5085887.6318431385
20315,Whiteside,61283,41.59094,-89.78854,Tampico,Illinois,1.84,-9995214.551871477,5099899.833758113
20316,Rock Island,61284,41.3927,-90.74874,Taylor Ridge,Illinois,1.86,-10102103.526931176,5070438.522988248
20317,Carroll,61285,41.98307,-90.0811,Thomson,Illinois,2.45,-10027782.182097957,5158443.7494215
20318,LaSalle,61301,41.39368,-89.07827,La Salle,Illinois,1.35,-9916147.657145739,5070583.943681109
20319,Lee,61310,41.69815,-89.34769,Amboy,Illinois,1.65,-9946139.35435526,5115870.474085342
20320,Livingston,61311,41.04018,-88.86219,Ancona,Illinois,1.83,-9892093.741575127,5018270.012327687
20321,Bureau,61312,41.43403,-89.22544,Arlington,Illinois,1.57,-9932530.546605784,5076573.322851472
20322,Livingston,61313,41.07237,-88.66993,Blackstone,Illinois,1.54,-9870691.456275212,5023022.089749432
20323,Bureau,61314,41.29745,-89.67474,Buda,Illinois,1.68,-9982546.3938192,5056314.966750618
20324,Bureau,61315,41.2865,-89.36477,Bureau,Illinois,2.6,-9948040.69125801,5054692.63657976
20325,LaSalle,61316,41.25718,-89.12538,Cedar Point,Illinois,1.12,-9921391.918357009,5050349.98379462
20326,Bureau,61317,41.43201,-89.20813,Cherry,Illinois,2.31,-9930603.60622015,5076273.394312352
20327,Lee,61318,41.71202,-89.08039,Compton,Illinois,1.69,-9916383.65446622,5117938.575461357
20328,Livingston,61319,41.01291,-88.73942,Cornell,Illinois,1.86,-9878427.047690436,5014246.072430261
20329,Bureau,61320,41.3553,-89.17047,Dalzell,Illinois,1.14,-9926411.314196877,5064890.431787474
20330,LaSalle,61321,40.96754,-88.97621,Dana,Illinois,1.91,-9904786.389915375,5007554.999574063
20331,Bureau,61322,41.3185,-89.30566,Depue,Illinois,1.9,-9941460.596157221,5059434.458028017
20332,Bureau,61323,41.43544,-89.39605,Dover,Illinois,1.0,-9951522.764930025,5076782.684442292
20333,Lee,61324,41.76994,-89.4136,Eldena,Illinois,1.0,-9953476.421993447,5126579.626514602
20334,LaSalle,61325,41.23673,-88.80973,Grand Ridge,Illinois,1.55,-9886253.92108811,5047322.241046131
20335,Putnam,61326,41.25276,-89.22083,Granville,Illinois,1.8,-9932017.363753228,5049695.496523504
20336,Putnam,61327,41.22827,-89.30876,Hennepin,Illinois,1.83,-9941805.68657868,5046069.965310814
20337,Bureau,61328,41.50924,-89.459,Kasbeer,Illinois,1.45,-9958530.326875461,5087747.115644149
20338,Bureau,61329,41.37709,-89.20791,Ladd,Illinois,1.63,-9930579.115932178,5068122.474593567
20339,Bureau,61330,41.53602,-89.27756,La Moille,Illinois,1.72,-9938332.518465929,5091728.897570504
20340,Lee,61331,41.74771,-89.27754,Lee Center,Illinois,2.25,-9938330.292076113,5123262.224027603
20341,LaSalle,61332,41.18884,-88.98456,Leonore,Illinois,1.15,-9905715.9076635,5040235.549274907
20342,Livingston,61333,40.98845,-88.88931,Long Point,Illinois,1.73,-9895112.72616544,5010638.1907229135
20343,LaSalle,61334,41.14731,-89.09935,Lostant,Illinois,1.69,-9918494.27201166,5034094.196444225
20344,Putnam,61335,41.16141,-89.23228,McNabb,Illinois,1.83,-9933291.97192281,5036178.832885048
20345,Putnam,61336,41.1073,-89.21727,Magnolia,Illinois,1.84,-9931621.066366002,5028181.295152537
20346,Bureau,61337,41.43827,-89.3171,Malden,Illinois,1.53,-9942734.091131894,5077202.90618299
20347,Bureau,61338,41.47014,-89.66517,Manlius,Illinois,2.12,-9981481.06629231,5081936.492356789
20348,Putnam,61340,41.26396,-89.25123,Mark,Illinois,1.33,-9935401.476273343,5051354.011888068
20349,LaSalle,61341,41.34015,-88.69246,Marseilles,Illinois,2.12,-9873199.484402785,5062643.917095254
20350,LaSalle,61342,41.54089,-89.0938,Mendota,Illinois,1.99,-9917876.448837757,5092453.170224034
20351,Bureau,61344,41.41245,-89.8344,Mineral,Illinois,2.19,-10000319.663719255,5073369.618364381
20352,Bureau,61345,41.27981,-89.78878,Neponset,Illinois,1.68,-9995241.268549267,5053701.593495834
20353,Bureau,61346,41.50659,-89.7199,New Bedford,Illinois,1.26,-9987573.582023425,5087353.190204058
20354,LaSalle,61348,41.2812,-89.03685,Oglesby,Illinois,1.44,-9911536.803837081,5053907.496926046
20355,Bureau,61349,41.55295,-89.44192,Ohio,Illinois,1.59,-9956628.98997271,5094246.983725674
20356,LaSalle,61350,41.37152,-88.86157,Ottawa,Illinois,2.23,-9892024.723490836,5067296.19086315
20357,Lee,61353,41.6967,-88.99623,Paw Paw,Illinois,1.54,-9907015.006121058,5115654.296018654
20358,LaSalle,61354,41.33158,-89.14281,Peru,Illinois,1.36,-9923332.217081534,5061373.347796227
20359,Bureau,61356,41.38914,-89.43406,Princeton,Illinois,1.57,-9955754.018775078,5069910.278509088
20360,LaSalle,61358,40.98166,-89.04299,Rutland,Illinois,1.85,-9912220.30551055,5009636.894275681
20361,Bureau,61359,41.36341,-89.26962,Seatonville,Illinois,1.7,-9937448.641709032,5066093.2363683535
20362,LaSalle,61360,41.33439,-88.60522,Seneca,Illinois,1.86,-9863487.97202598,5061789.933779082
20363,Bureau,61361,41.40913,-89.76778,Sheffield,Illinois,1.69,-9992903.559242608,5072876.835226295
20364,Bureau,61362,41.35138,-89.22819,Spring Valley,Illinois,1.43,-9932836.675205465,5064309.105246265
20365,Putnam,61363,41.25425,-89.18248,Standard,Illinois,1.29,-9927748.261281304,5049916.121899826
20366,LaSalle,61364,41.12822,-88.85097,Streator,Illinois,1.51,-9890844.736888425,5031272.519865772
20367,Lee,61367,41.62611,-89.26221,Sublette,Illinois,1.24,-9936623.76428225,5105136.03855976
20368,Bureau,61368,41.26113,-89.51981,Tiskilwa,Illinois,1.88,-9965299.6651106,5050934.913741813
20369,Marshall,61369,40.9827,-89.15397,Toluca,Illinois,1.56,-9924574.542598788,5009790.252583193
20370,LaSalle,61370,41.20854,-89.03476,Tonica,Illinois,1.87,-9911304.146101322,5043150.098251913
20371,LaSalle,61372,41.46582,-89.08239,Troy Grove,Illinois,1.96,-9916606.293447806,5081294.715270419
20372,LaSalle,61373,41.4004,-88.99456,Utica,Illinois,2.3,-9906829.102571433,5071581.173212354
20373,Bureau,61374,41.5473,-89.35759,Van Orin,Illinois,1.18,-9947241.417314114,5093406.556802373
20374,Marshall,61375,41.03254,-89.24688,Varna,Illinois,1.39,-9934917.236488393,5017142.491845057
20375,Bureau,61376,41.54065,-89.60726,Walnut,Illinois,2.01,-9975034.55458047,5092417.475838165
20376,LaSalle,61377,41.05847,-89.04444,Wenona,Illinois,1.5,-9912381.7187722,5020969.80458369
20377,Lee,61378,41.72614,-89.158,West Brooklyn,Illinois,2.17,-9925023.160146685,5120044.411789575
20378,Bureau,61379,41.38144,-89.61077,Wyanet,Illinois,1.7,-9975425.285993155,5068767.826179357
20379,Knox,61401,40.94451,-90.38888,Galesburg,Illinois,1.41,-10062044.09497431,5004160.3436376015
20380,Knox,61410,40.79779,-90.40703,Abingdon,Illinois,1.34,-10064064.54373221,4982561.331648243
20381,McDonough,61411,40.40105,-90.50544,Adair,Illinois,1.93,-10075019.494821172,4924394.074397765
20382,Mercer,61412,41.07092,-90.58853,Alexis,Illinois,1.76,-10084269.031311186,5022807.982179909
20383,Henry,61413,41.19135,-90.37227,Alpha,Illinois,1.59,-10060195.078232232,5040606.846604183
20384,Knox,61414,41.12597,-90.15495,Altona,Illinois,1.77,-10036003.126493039,5030940.003378704
20385,Fulton,61415,40.65425,-90.42801,Avon,Illinois,1.71,-10066400.02664905,4961476.604301173
20386,McDonough,61416,40.49592,-90.56308,Bardolph,Illinois,1.08,-10081435.950270498,4938271.903102331
20387,Warren,61417,40.77222,-90.54413,Berwick,Illinois,1.78,-10079326.445919964,4978801.998429108
20388,Henderson,61418,40.84714,-90.86492,Biggsville,Illinois,1.97,-10115036.62537154,4989820.926770796
20389,Henry,61419,41.19982,-90.11751,Bishop Hill,Illinois,1.23,-10031835.324757738,5041859.895262448
20390,McDonough,61420,40.5491,-90.86679,Blandinsville,Illinois,1.42,-10115244.792819323,4946059.793855968
20391,Stark,61421,41.1792,-89.65083,Bradford,Illinois,1.67,-9979884.744794333,5038809.663141188
20392,McDonough,61422,40.55084,-90.53113,Bushnell,Illinois,1.32,-10077879.292539654,4946314.710813562
20393,Warren,61423,40.8855,-90.50232,Cameron,Illinois,1.6,-10074672.178009897,4995467.581215954
20394,Marshall,61424,41.07671,-89.63513,Camp Grove,Illinois,1.17,-9978137.02878888,5023662.964075329
20395,Henderson,61425,40.76297,-91.04575,Carman,Illinois,3.07,-10135166.528891686,4977442.408293602
20396,Stark,61426,41.11964,-89.70601,Castleton,Illinois,1.43,-9986027.354296308,5030004.5848154435
20397,Fulton,61427,40.49823,-90.19319,Cuba,Illinois,1.63,-10040259.983820975,4938610.0603816975
20398,Knox,61428,40.93262,-90.10977,Dahinda,Illinois,1.43,-10030973.711899,5002408.203482938
20399,Knox,61430,40.94393,-90.31135,East Galesburg,Illinois,1.29,-10053413.494853107,5004074.866068253
20400,Fulton,61431,40.60315,-90.2776,Ellisville,Illinois,2.08,-10049656.462038836,4953981.430476417
20401,Fulton,61432,40.65055,-90.16086,Fairview,Illinois,1.39,-10036661.024683628,4960933.708239645
20402,Fulton,61433,40.55749,-90.16866,Fiatt,Illinois,1.0,-10037529.316711815,4947289.023442463
20403,Henry,61434,41.17387,-90.03598,Galva,Illinois,1.43,-10022759.446673362,5038021.37428637
20404,Warren,61435,40.99559,-90.5686,Gerlaw,Illinois,1.71,-10082050.433859676,5011691.2116136495
20405,Knox,61436,40.86067,-90.21739,Gilson,Illinois,1.82,-10042953.915498171,4991812.191451859
20406,Henderson,61437,40.84911,-90.98905,Gladstone,Illinois,2.45,-10128854.71376371,4990110.834325332
20407,McDonough,61438,40.58538,-90.64942,Good Hope,Illinois,1.49,-10091047.27510559,4951376.330470473
20408,Knox,61439,41.02923,-90.35019,Henderson,Illinois,1.24,-10057737.143875519,5016654.038647904
20409,McDonough,61440,40.3079,-90.59786,Industry,Illinois,1.74,-10085307.642160287,4910786.8674953915
20410,Fulton,61441,40.33957,-90.29336,Ipava,Illinois,2.08,-10051410.857213737,4915411.063273532
20411,Mercer,61442,41.10237,-90.92303,Keithsburg,Illinois,2.71,-10121505.400981536,5027452.961609584
20412,Henry,61443,41.25972,-89.94242,Kewanee,Illinois,1.45,-10012344.395114746,5050726.111903074
20413,Warren,61447,40.87105,-90.76674,Kirkwood,Illinois,1.5,-10104107.277765457,4993340.133669687
20414,Knox,61448,40.93385,-90.24374,Knoxville,Illinois,1.39,-10045887.184080575,5002589.444736383
20415,Stark,61449,41.08926,-89.97051,La Fayette,Illinois,1.88,-10015471.359611128,5025516.421742881
20416,Hancock,61450,40.57629,-90.98088,La Harpe,Illinois,1.64,-10127945.233523928,4950043.994849107
20417,Peoria,61451,40.94117,-89.93555,Laura,Illinois,1.66,-10011579.630212994,5003668.121023478
20418,Schuyler,61452,40.23836,-90.66022,Littleton,Illinois,1.75,-10092249.525606157,4900640.803286303
20419,Warren,61453,41.01345,-90.76322,Little York,Illinois,1.94,-10103715.433157863,5014325.738239536
20420,Henderson,61454,40.68152,-91.04535,Lomax,Illinois,3.38,-10135122.00109537,4965478.824050618
20421,McDonough,61455,40.44047,-90.65115,Macomb,Illinois,1.36,-10091239.85782466,4930158.155315581
20422,Knox,61458,40.78027,-90.18107,Maquon,Illinois,2.06,-10038910.79159256,4979985.363350057
20423,Fulton,61459,40.50497,-90.41453,Marietta,Illinois,1.51,-10064899.439913157,4939596.784971581
20424,Henderson,61460,40.72159,-90.82774,Media,Illinois,1.58,-10110897.766703846,4971362.57860449
20425,Warren,61462,40.91014,-90.65176,Monmouth,Illinois,1.6,-10091307.762714045,4999096.355867312
20426,Mercer,61465,41.20618,-90.46744,New Windsor,Illinois,1.6,-10070789.354171028,5042800.897904887
20427,Mercer,61466,41.11103,-90.48222,North Henderson,Illinois,1.49,-10072434.656244952,5028732.383035978
20428,Knox,61467,41.07115,-90.24338,Oneida,Illinois,1.44,-10045847.109063888,5022841.943755142
20429,Henry,61468,41.2565,-90.38751,Ophiem,Illinois,1.75,-10061891.587271923,5050249.290562635
20430,Henderson,61469,40.96262,-90.91066,Oquawka,Illinois,1.94,-10120128.378880423,5006829.684836077
20431,McDonough,61470,40.60613,-90.50623,Prairie City,Illinois,1.48,-10075107.4372189,4954418.3692992255
20432,Henderson,61471,40.69583,-90.82507,Raritan,Illinois,1.2,-10110600.543663427,4967579.653806926
20433,Knox,61472,41.10327,-90.38345,Rio,Illinois,1.82,-10061439.6301393,5027585.919028539
20434,Warren,61473,40.70914,-90.64975,Roseville,Illinois,1.56,-10091084.010537552,4969534.080136557
20435,Knox,61474,40.73419,-90.39724,Saint Augustine,Illinois,1.74,-10062974.725917341,4973213.455424014
20436,McDonough,61475,40.5969,-90.7527,Sciota,Illinois,1.5,-10102544.352114718,4953065.0952062905
20437,Mercer,61476,41.09191,-90.83259,Seaton,Illinois,1.9,-10111437.666234193,5025907.834564392
20438,Fulton,61477,40.4945,-90.31402,Smithfield,Illinois,2.06,-10053710.717893524,4938064.0373061225
20439,Warren,61478,40.75633,-90.76035,Smithshire,Illinois,1.65,-10103395.946219286,4976466.559711651
20440,Marshall,61479,41.00192,-89.63939,Speer,Illinois,1.56,-9978611.249819659,5012624.867534152
20441,Henderson,61480,40.72323,-90.91827,Stronghurst,Illinois,1.69,-10120975.520205362,4971603.466544303
20442,Fulton,61482,40.39362,-90.40766,Table Grove,Illinois,1.52,-10064134.675011408,4923308.0212464705
20443,Stark,61483,41.08157,-89.87186,Toulon,Illinois,1.79,-10004489.69184437,5024380.675410656
20444,Fulton,61484,40.29696,-90.44153,Vermont,Illinois,1.54,-10067905.066164576,4909190.00160807
20445,Knox,61485,41.01677,-90.09764,Victoria,Illinois,1.56,-10029623.406475676,5014815.5497869775
20446,Mercer,61486,41.19609,-90.57614,Viola,Illinois,1.52,-10082889.782820256,5041308.060466776
20447,Knox,61488,41.03004,-90.32071,Wataga,Illinois,1.36,-10054455.445286931,5016773.567221385
20448,Knox,61489,40.93462,-90.02664,Williamsfield,Illinois,1.74,-10021719.722629355,5002702.90642545
20449,Henry,61490,41.18263,-90.26518,Woodhull,Illinois,1.52,-10048273.873963183,5039316.982388717
20450,Stark,61491,41.05982,-89.72525,Wyoming,Illinois,1.85,-9988169.14129917,5021169.10822539
20451,Fulton,61501,40.22797,-90.31233,Astoria,Illinois,1.41,-10053522.587954085,4899125.770864587
20452,Woodford,61516,40.85555,-89.13197,Benson,Illinois,1.64,-9922125.513801334,4991058.612569382
20453,Peoria,61517,40.823,-89.85155,Brimfield,Illinois,1.54,-10002228.79298636,4986269.155101047
20454,Fulton,61519,40.46463,-90.09309,Bryant,Illinois,1.78,-10029116.902792567,4933692.555394883
20455,Fulton,61520,40.54197,-90.02156,Canton,Illinois,1.39,-10021154.219616124,4945015.289515786
20456,Peoria,61523,40.91751,-89.53562,Chillicothe,Illinois,1.44,-9967059.62626004,5000182.010986449
20457,Fulton,61524,40.49125,-90.03468,Dunfermline,Illinois,1.33,-10022614.73133533,4937588.304680029
20458,Peoria,61525,40.84776,-89.67047,Dunlap,Illinois,1.32,-9982071.059593514,4989912.165782421
20459,Peoria,61526,40.92899,-89.62599,Edelstein,Illinois,1.5,-9977119.56864303,5001873.340431516
20460,Peoria,61528,40.7757,-89.7227,Edwards,Illinois,1.64,-9987885.276597647,4979313.547284079
20461,Peoria,61529,40.7809,-89.93673,Elmwood,Illinois,1.54,-10011710.98721213,4980077.980568407
20462,Woodford,61530,40.71146,-89.26287,Eureka,Illinois,1.6,-9936697.235146176,4969874.786460639
20463,Fulton,61531,40.68291,-90.03482,Farmington,Illinois,1.33,-10022630.316064043,4965682.868097357
20464,Mason,61532,40.34851,-89.80692,Forest City,Illinois,2.31,-9997260.604112256,4916716.802156551
20465,Peoria,61533,40.58736,-89.84029,Glasford,Illinois,1.63,-10000975.335520027,4951666.566205762
20466,Tazewell,61534,40.41499,-89.66464,Green Valley,Illinois,1.98,-9981422.06696219,4926432.026521275
20467,Tazewell,61535,40.58578,-89.52316,Groveland,Illinois,1.27,-9965672.585404757,4951434.963259769
20468,Peoria,61536,40.69051,-89.78688,Hanna City,Illinois,1.4,-9995029.76151676,4966798.579858086
20469,Marshall,61537,41.11607,-89.47035,Henry,Illinois,1.76,-9959793.803095963,5029477.066266293
20470,Peoria,61539,40.55375,-89.77561,Kingston Mines,Illinois,1.81,-9993775.190855518,4946741.052252074
20471,Marshall,61540,41.01856,-89.36867,Lacon,Illinois,1.54,-9948474.837272104,5015079.645171627
20472,Marshall,61541,40.98039,-89.23497,La Rose,Illinois,2.13,-9933591.421353044,5009449.623468174
20473,Fulton,61542,40.38487,-90.13402,Lewistown,Illinois,1.73,-10033673.209550736,4922029.175557967
20474,Fulton,61543,40.42213,-89.96842,Liverpool,Illinois,4.29,-10015238.70187537,4927476.019164855
20475,Fulton,61544,40.69753,-90.24273,London Mills,Illinois,1.89,-10045774.751394872,4967829.258255827
20476,Woodford,61545,40.86837,-89.35253,Lowpoint,Illinois,1.69,-9946678.140690701,4992945.613128738
20477,Tazewell,61546,40.45212,-89.80172,Manito,Illinois,2.27,-9996681.742760131,4931862.2914143205
20478,Peoria,61547,40.60962,-89.73847,Mapleton,Illinois,1.45,-9989640.784967458,4954930.111012501
20479,Woodford,61548,40.80887,-89.41311,Metamora,Illinois,1.32,-9953421.875442958,4984190.776697054
20480,Tazewell,61550,40.61054,-89.44049,Morton,Illinois,1.21,-9956469.803100877,4955065.015857987
20481,Peoria,61552,40.82133,-89.56496,Mossville,Illinois,2.0,-9970325.740119915,4986023.492120593
20482,Fulton,61553,40.62136,-90.02686,Norris,Illinois,1.09,-10021744.212917328,4956651.753546176
20483,Tazewell,61554,40.54441,-89.62181,Pekin,Illinois,1.38,-9976654.253171513,4945372.723086649
20484,Peoria,61559,40.92101,-89.77438,Princeville,Illinois,1.52,-9993638.267881842,5000697.629077717
20485,Putnam,61560,41.18581,-89.40077,Putnam,Illinois,1.63,-9952048.192926567,5039787.348751951
20486,Woodford,61561,40.80582,-89.20475,Roanoke,Illinois,1.93,-9930227.346341271,4983742.210988032
20487,Peoria,61562,40.88102,-89.50144,Rome,Illinois,1.0,-9963254.726064727,4994807.9491883395
20488,Fulton,61563,40.4931,-90.05108,Saint David,Illinois,1.04,-10024440.370984342,4937859.103503731
20489,Tazewell,61564,40.49848,-89.65624,South Pekin,Illinois,1.96,-9980486.983239526,4938646.658188084
20490,Marshall,61565,41.032,-89.50718,Sparland,Illinois,1.86,-9963893.699941881,5017062.802940187
20491,Mason,61567,40.35077,-89.89899,Topeka,Illinois,1.98,-10007509.789629592,4917046.915678391
20492,Tazewell,61568,40.50484,-89.47876,Tremont,Illinois,1.53,-9960730.000013536,4939577.752253931
20493,Peoria,61569,40.67788,-89.89324,Trivoli,Illinois,1.55,-10006869.702557532,4964944.513037773
20494,Woodford,61570,40.91933,-89.31578,Washburn,Illinois,2.04,-9942587.149404049,5000450.128986568
20495,Tazewell,61571,40.70506,-89.42294,Washington,Illinois,1.25,-9954516.146037454,4968934.935737576
